3	77659710	78703943
3	78703943	79624845
3	79624845	80609816
3	80609816	81531673
3	81531673	82564933
3	82564933	83587722
3	83587722	84603528
3	84603528	85541864
3	85541864	86677985
3	86677985	87723670
3	87723670	88719697
3	88719697	89618476
3	89618476	90630511
3	90630511	91647087
3	91647087	92746241
3	92746241	93672927
3	93672927	94611135
3	94611135	95553357
3	95553357	96621745
3	96621745	97632295
3	97632295	98657508
3	98657508	99697361
3	99697361	100648807
3	100648807	101717999
3	101717999	102755667
3	102755667	103698091
3	103698091	104666013
3	104666013	105708331
3	105708331	106707647
3	106707647	107626511
3	107626511	108580565
3	108580565	109630824
3	109630824	110631356
3	110631356	111586315
3	111586315	112754426
3	112754426	113780177
3	113780177	114765954
3	114765954	115807970
3	115807970	116962514
3	116962514	118073978
3	118073978	119168797
3	119168797	120248040
3	120248040	121364439
3	121364439	122338969
3	122338969	123288014
3	123288014	124430216
3	124430216	125570499
3	125570499	126629728
3	126629728	127646067
3	127646067	128786140
3	128786140	129828660
3	129828660	130821455
3	130821455	131867808
3	131867808	132807852
3	132807852	133752422
3	133752422	134829504
3	134829504	135782464
3	135782464	136856703
3	136856703	137790993
3	137790993	138811502
3	138811502	139938725
3	139938725	140967900
3	140967900	142040476
3	142040476	143091038
3	143091038	144158035
3	144158035	145248513
3	145248513	146434943
3	146434943	147353613
3	147353613	148279439
3	148279439	149301035
3	149301035	150368437
3	150368437	151435604
3	151435604	152415910
3	152415910	153347686
3	153347686	154298351
3	154298351	155385189
3	155385189	156409067
3	156409067	157408177
3	157408177	158360625
3	158360625	159445649
3	159445649	160348555
3	160348555	161318666
3	161318666	162214759
3	162214759	163136265
3	163136265	164099624
3	164099624	165081237
3	165081237	166034469
3	166034469	166896222
3	166896222	167831971
3	167831971	168766626
3	168766626	169604613
3	169604613	170509924
3	170509924	171432955
3	171432955	172406315
3	172406315	173298136
3	173298136	174162765
3	174162765	175121162
3	175121162	176112394
3	176112394	177064876
3	177064876	177985557
3	177985557	178835511
3	178835511	179751297
3	179751297	180639072
3	180639072	181615594
3	181615594	182610505
3	182610505	183454874
3	183454874	184385093
3	184385093	185398345
3	185398345	186292956
3	186292956	187227118
3	187227118	188080742
3	188080742	188939046
3	188939046	189765799
3	189765799	190651982
3	190651982	191454084
3	191454084	192253195
3	192253195	193091993
3	193091993	193910859
3	193910859	194698586
3	194698586	195451981
3	195451981	196282284
3	196282284	197008031
3	197008031	197815988
3	197815988	198575795
3	198575795	199051385
3	199051385	199852903
3	199852903	200625113
3	200625113	201364279
3	201364279	202139364
3	202139364	202891141
3	202891141	203736278
3	203736278	204581213
3	204581213	205421333
3	205421333	206282459
3	206282459	207067726
3	207067726	208042560
3	208042560	208911327
3	208911327	209854294
3	209854294	210671518
3	210671518	211568579
3	211568579	212478872
3	212478872	213422555
3	213422555	214405957
3	214405957	215292668
3	215292668	216181099
3	216181099	217025941
3	217025941	218022657
3	218022657	218980829
3	218980829	219986281
3	219986281	220841444
3	220841444	221748723
3	221748723	222716069
3	222716069	223612182
3	223612182	224479629
3	224479629	225378251
3	225378251	226374899
3	226374899	227282348
3	227282348	228281998
3	228281998	229295211
3	229295211	230275654
3	230275654	231129949
3	231129949	232153459
3	232153459	233185542
3	233185542	234102063
3	234102063	235058308
3	235058308	235942673
3	235942673	236916128
3	236916128	237940077
3	237940077	239000825
3	239000825	239990064
3	239990064	240980659
3	240980659	242036137
3	242036137	242986015
3	242986015	244021791
3	244021791	245003716
3	245003716	245907519
3	245907519	246893272
3	246893272	247866929
3	247866929	248962384
3	248962384	250053549
3	250053549	251100164
3	251100164	252161739
3	252161739	253251152
3	253251152	254210912
3	254210912	255196590
3	255196590	256088270
3	256088270	256920955
3	256920955	257904023
3	257904023	258954232
3	258954232	259979338
3	259979338	260935380
3	260935380	261869427
3	261869427	262850792
3	262850792	263782890
3	263782890	264634383
3	264634383	265561382
3	265561382	266518259
3	266518259	267457096
3	267457096	268453782
3	268453782	269433953
3	269433953	270504052
3	270504052	271438241
3	271438241	272502648
3	272502648	273515915
3	273515915	274546734
3	274546734	275543609
3	275543609	276521488
3	276521488	277595098
3	277595098	278683961
3	278683961	279636229
3	279636229	280601335
3	280601335	281554693
3	281554693	282593680
3	282593680	283704706
3	283704706	284702965
3	284702965	285738546
3	285738546	286761520
3	286761520	287782633
3	287782633	288757211
3	288757211	289788214
3	289788214	290696680
3	290696680	291625228
3	291625228	292635925
3	292635925	293606953
3	293606953	294489353
3	294489353	295469351
3	295469351	296415881
3	296415881	297438766
3	297438766	298383746
3	298383746	299338560
3	299338560	300333276
3	300333276	301292172
3	301292172	302236526
3	302236526	303234221
3	303234221	304249186
3	304249186	305297167
3	305297167	306328625
3	306328625	307403106
3	307403106	308345728
3	308345728	309287148
3	309287148	310304954
3	310304954	311359219
3	311359219	312328348
3	312328348	313245253
3	313245253	314034788
3	314034788	315057524
3	315057524	316080370
3	316080370	317107646
3	317107646	318235564
3	318235564	319337985
3	319337985	320307654
3	320307654	321343915
3	321343915	322266406
3	322266406	323266892
3	323266892	324380779
3	324380779	325498814
3	325498814	326518736
3	326518736	327487853
3	327487853	328447925
3	328447925	329447900
3	329447900	330463874
3	330463874	331555768
3	331555768	332602551
3	332602551	333623035
3	333623035	334684580
3	334684580	335658754
3	335658754	336594642
3	336594642	337569040
3	337569040	338545995
3	338545995	339602731
3	339602731	340553620
3	340553620	341457180
3	341457180	342502969
3	342502969	343536019
3	343536019	344515853
3	344515853	345535342
3	345535342	346597752
3	346597752	347710347
3	347710347	348728257
3	348728257	349733097
3	349733097	350693433
3	350693433	351611079
3	351611079	352679762
3	352679762	353664083
3	353664083	354797835
3	354797835	355926097
3	355926097	357140339
3	357140339	358315524
3	358315524	359355743
3	359355743	360344677
3	360344677	361370767
